"Time","Force","Position","Speed","Acceleration"
16.29,50,0.976933973265653,0.0389546028811738,-0.00786656695367459
16.3,50,0.977323119500755,0.0388743866974719,-0.00802161837019518
16.31,50,0.977711455870333,0.0387926317336086,-0.00817549638633074
16.32,50,0.978098967045333,0.0387093497418108,-0.00832819917977465
16.33,50,0.978485637814307,0.0386245524918516,-0.00847972499592321
16.34,50,0.978871453083596,0.0385382517703754,-0.00863007214762268
16.35,50,0.979256397877484,0.0384504593802261,-0.00877923901492704
16.36,50,0.979640457338364,0.0383611871397778,-0.00892722404482638
16.37,50,0.980023616726888,0.0382704468822677,-0.00907402575100951
16.38,50,0.98040586142211,0.0381782504551318,-0.00921964271359172
16.39,50,0.980787176921627,0.0380846097193432,-0.0093640735788595
16.4,50,0.981167548841712,0.0379895365487531,-0.00950731705901037
16.41,50,0.981546962917438,0.0378930428294343,-0.00964937193188147
16.42,50,0.981925405002796,0.0377951404590274,-0.00979023704069298
16.43,50,0.982302861070809,0.0376958413460897,-0.00992991129376622
16.44,50,0.982679317213638,0.037595157409447,-0.0100683936642682
16.45,50,0.983054759642679,0.0374931005775477,-0.0102056831899295
16.46,50,0.983429174688662,0.03738968278782,-0.0103417789727734
16.47,50,0.983802548801728,0.0372849159860316,-0.0104766801788392
16.48,50,0.98417486855152,0.0371788121256525,-0.010610386037906
16.49,50,0.984546120627247,0.0370713831672204,-0.0107428958432129
16.5,50,0.98491629183776,0.0369626410777087,-0.0108742089511755
16.51,50,0.985285369111606,0.0368525978298976,-0.0110043247811043
16.52,50,0.985653339497089,0.0367412654017484,-0.0111332428149245
16.53,50,0.986020190162315,0.0366286557757796,-0.0112609625968794
16.54,50,0.986385908395233,0.0365147809384471,-0.0113874837332518
16.55,50,0.986750481603678,0.0363996528795264,-0.0115128058920704
16.56,50,0.987113897315393,0.0362832835914982,-0.0116369288028164
16.57,50,0.98747614317806,0.0361656850689368,-0.0117598522561368
16.58,50,0.98783720695931,0.0360468693079014,-0.0118815761035405
16.59,50,0.988197076546746,0.0359268483053303,-0.0120021002571111
16.6,50,0.988555739947936,0.0358056340584383,-0.0121214246892052
16.61,50,0.988913185290423,0.0356832385641168,-0.0122395494321522
16.62,50,0.989269400821714,0.0355596738183372,-0.012356474577955
16.63,50,0.989624374909267,0.0354349518155574,-0.0124722002779857
16.64,50,0.989978096040476,0.0353090845481304,-0.0125867267426882
16.65,50,0.990330552822646,0.0351820840057178,-0.0127000542412663
16.66,50,0.990681733982962,0.035053962174704,-0.0128121831013781
16.67,50,0.991031628368454,0.0349247310376157,-0.0129231137088307
16.68,50,0.991380224945955,0.034794402572543,-0.0130328465072721
16.69,50,0.991727512802056,0.0346629887525642,-0.0131413819978749
16.7,50,0.992073481143049,0.034530501545174,-0.0132487207390285
16.71,50,0.992418119294873,0.0343969529117137,-0.0133548633460274
16.72,50,0.992761416703046,0.0342623548068062,-0.0134598104907526
16.73,50,0.993103362932596,0.0341267191777926,-0.0135635629013586
16.74,50,0.993443947667987,0.033990057964173,-0.0136661213619534
16.75,50,0.993783160713036,0.0338523830970502,-0.0137674867122864
16.76,50,0.994120991990825,0.0337137064985759,-0.0138676598474218
16.77,50,0.994457431543613,0.0335740400814017,-0.0139666417174229
16.78,50,0.994792469532734,0.0334333957481314,-0.0140644333270294
16.79,50,0.995126096238496,0.0332917853907781,-0.0141610357353307
16.8,50,0.995458302060073,0.0331492208902236,-0.0142564500554504
16.81,50,0.995789077515389,0.0330057141156815,-0.0143506774542141
16.82,50,0.996118413240998,0.0328612769241632,-0.014443719151822
16.83,50,0.996446299991965,0.0327159211599479,-0.0145355764215321
16.84,50,0.996772728641727,0.0325696586540547,-0.0146262505893198
16.85,50,0.997097690181966,0.0324225012237191,-0.0147157430335579
16.86,50,0.997421175722464,0.0322744606718724,-0.0148040551846794
16.87,50,0.99774317649096,0.0321255487866238,-0.014891188524854
16.88,50,0.998063683832996,0.0319757773407473,-0.0149771445876504
16.89,50,0.998382689211765,0.0318251580911703,-0.0150619249577028
16.9,50,0.998700184207944,0.0316737027784664,-0.0151455312703874
16.91,50,0.999016160519538,0.0315214231263517,-0.0152279652114698
16.92,50,0.999330609961697,0.0313683308411838,-0.015309228516788
16.93,50,0.999643524466548,0.0312144376114648,-0.015389322971903
16.94,50,0.999954896083013,0.0310597551073471,-0.0154682504117695
16.95,50,1.00026471697662,0.0309042949801432,-0.0155460127203941
16.96,50,1.00057297942931,0.0307480688618382,-0.0156226118304983
16.97,50,1.00087967583926,0.0305910883646064,-0.0156980497231778
16.98,50,1.00118479872065,0.0304333650803308,-0.0157723284275636
16.99,50,1.00148834070349,0.0302749105801259,-0.0158454500204813
17,50,1.00179029453337,0.0301157364138649,-0.0159174166261087
17.01,50,1.00209065307131,0.0299558541097085,-0.0159882304156356
17.02,50,1.00238940929346,0.0297952751736394,-0.0160578936069172
17.03,50,1.00268655629095,0.029634011088998,-0.0161264084641346
17.04,50,1.00298208726962,0.0294720733160235,-0.0161937772974502
17.05,50,1.00327599554977,0.0293094732913969,-0.0162600024626607
17.06,50,1.00356827456598,0.0291462224277884,-0.0163250863608544
17.07,50,1.00385891786683,0.0289823321134077,-0.0163890314380659
17.08,50,1.00414791911463,0.0288178137115584,-0.0164518401849263
17.09,50,1.00443527208523,0.0286526785601952,-0.0165135151363219
17.1,50,1.00472097066771,0.0284869379714848,-0.016574058871042
17.11,50,1.00500500886416,0.0283206032313704,-0.0166334740114351
17.12,50,1.00528738078937,0.0281536855991398,-0.0166917632230592
17.13,50,1.00556808067061,0.0279861963069966,-0.0167489292143308
17.14,50,1.00584710284733,0.0278181465596347,-0.0168049747361837
17.15,50,1.00612444177088,0.0276495475338175,-0.0168599025817112
17.16,50,1.00640009200424,0.0274804103779594,-0.01691371558582
17.17,50,1.00667404822174,0.0273107462117105,-0.0169664166248815
17.18,50,1.00694630520874,0.0271405661255468,-0.017018008616381
17.19,50,1.00721685786139,0.0269698811803611,-0.0170684945185654
17.2,50,1.00748570118626,0.0267987024070602,-0.0171178773300931
17.21,50,1.00775283030011,0.0266270408061633,-0.0171661600896851
17.22,50,1.00801824042953,0.0264549073474056,-0.0172133458757699
17.23,50,1.00828192691066,0.0262823129693443,-0.0172594378061338
17.24,50,1.00854388518888,0.0261092685789685,-0.0173044390375723
17.25,50,1.00880411081845,0.0259357850513133,-0.0173483527655303
17.26,50,1.00906259946226,0.0257618732290757,-0.0173911822237579
17.27,50,1.00931934689142,0.0255875439222362,-0.017432930683953
17.28,50,1.00957434898501,0.025412807907682,-0.0174736014554127
17.29,50,1.0098276017297,0.0252376759288353,-0.0175131978846763
17.3,50,1.01007910121941,0.0250621586952835,-0.0175517233551751
17.31,50,1.01032884365501,0.0248862668824147,-0.0175891812868822
17.32,50,1.01057682534394,0.0247100111310551,-0.0176255751359537
17.33,50,1.01082304269986,0.0245334020471113,-0.0176609083943818
17.34,50,1.01106749224234,0.024356450201215,-0.0176951845896369
17.35,50,1.01131017059647,0.0241791661283717,-0.0177284072843193
17.36,50,1.01155107449249,0.0240015603276138,-0.0177605800758024
17.37,50,1.01179020076547,0.0238236432616549,-0.0177917065958832
17.38,50,1.01202754635493,0.0236454253565507,-0.0178217905104258
17.39,50,1.01226310830444,0.0234669170013605,-0.0178508355190121
17.4,50,1.0124968837613,0.0232881285478146,-0.0178788453545884
17.41,50,1.01272886997612,0.0231090703099836,-0.0179058237831095
17.42,50,1.01295906430247,0.0229297525639516,-0.0179317746031922
17.43,50,1.0131874641965,0.0227501855474941,-0.0179567016457557
17.44,50,1.01341406721652,0.0225703794597573,-0.0179806087736773
17.45,50,1.01363887102266,0.022390344460943,-0.0180034998814327
17.46,50,1.01386187337645,0.0222100906719954,-0.0180253788947516
17.47,50,1.01408307214041,0.0220296281742929,-0.0180462497702588
17.48,50,1.01430246527771,0.0218489670093416,-0.018066116495128
17.49,50,1.01452005085172,0.0216681171784743,-0.0180849830867288
17.5,50,1.0147358270256,0.0214870886425516,-0.0181028535922755
17.51,50,1.01494979206196,0.0213058913216668,-0.018119732088476
17.52,50,1.01516194432236,0.021124535094855,-0.0181356226811832
17.53,50,1.01537228226696,0.0209430297998045,-0.0181505295050423
17.54,50,1.01558080445412,0.0207613852325731,-0.0181644567231435
17.55,50,1.01578750953989,0.0205796111473064,-0.0181774085266709
17.56,50,1.01599239627771,0.0203977172559609,-0.0181893891345539
17.57,50,1.0161954635179,0.0202157132280297,-0.0182004027931177
17.58,50,1.01639671020725,0.0200336086902723,-0.0182104537757365
17.59,50,1.01659613538862,0.0198514132264475,-0.0182195463824834
17.6,50,1.01679373820049,0.0196691363770496,-0.0182276849397842
17.61,50,1.01698951787654,0.0194867876390489,-0.0182348738000703
17.62,50,1.01718347374516,0.0193043764656346,-0.0182411173414307
17.63,50,1.0173756052291,0.019121912265962,-0.0182464199672662
17.64,50,1.01756591184495,0.0189394044049025,-0.0182507861059447
17.65,50,1.01775439320273,0.0187568622027979,-0.0182542202104538
17.66,50,1.01794104900546,0.0185742949352174,-0.0182567267580572
17.67,50,1.01812587904866,0.0183917118327179,-0.0182583102499505
17.68,50,1.01830888321995,0.0182091220806087,-0.0182589752109169
17.69,50,1.01849006149858,0.0180265348187189,-0.018258726188983
17.7,50,1.01866941395495,0.0178439591411681,-0.0182575677550782
17.71,50,1.01884694075018,0.0176614040961412,-0.0182555045026896
17.72,50,1.01902264213566,0.017478878685666,-0.0182525410475235
17.73,50,1.01919651845253,0.0172963918653944,-0.0182486820271616
17.74,50,1.0193685701313,0.0171139525443871,-0.018243932100724
17.75,50,1.0195387976913,0.0169315695849019,-0.0182382959485248
17.76,50,1.01970720174026,0.0167492518021845,-0.0182317782717367
17.77,50,1.01987378297383,0.016567007964264,-0.0182243837920518
17.78,50,1.0200385421751,0.0163848467917506,-0.0182161172513409
17.79,50,1.02020148021413,0.0162027769576374,-0.0182069834113218
17.8,50,1.02036259804747,0.0160208070871052,-0.0181969870532171
17.81,50,1.02052189671768,0.015838945757331,-0.0181861329774222
17.82,50,1.02067937735285,0.0156572014972993,-0.0181744260031698
17.83,50,1.02083504116613,0.0154755827876173,-0.0181618709681934
17.84,50,1.02098888945522,0.0152940980603334,-0.0181484727283956
17.85,50,1.0211409236019,0.0151127556987582,-0.0181342361575156
17.86,50,1.02129114507153,0.0149315640372903,-0.0181191661467962
17.87,50,1.0214395554126,0.0147505313612437,-0.0181032676046523
17.88,50,1.02158615625617,0.0145696659066804,-0.0180865454563417
17.89,50,1.02173094931543,0.014388975860244,-0.0180690046436345
17.9,50,1.0218739363852,0.0142084693589991,-0.0180506501244842
17.91,50,1.02201511934139,0.0140281544902721,-0.0180314868727002
17.92,50,1.02215450014058,0.0138480392914959,-0.0180115198776214
17.93,50,1.02229208081942,0.0136681317500581,-0.0179907541437871
17.94,50,1.02242786349423,0.0134884398031519,-0.0179691946906146
17.95,50,1.02256185036043,0.0133089713376312,-0.0179468465520738
17.96,50,1.02269404369205,0.0131297341898675,-0.0179237147763621
17.97,50,1.02282444584124,0.0129507361456117,-0.0178998044255846
17.98,50,1.02295305923776,0.0127719849398574,-0.0178751205754283
17.99,50,1.02307988638845,0.0125934882567089,-0.0178496683148448
18,50,1.02320492987675,0.0124152537292517,-0.0178234527457288
18.01,50,1.02332819236217,0.0122372889394257,-0.017796478982599
18.02,50,1.02344967657978,0.0120596014179029,-0.0177687521522802
18.03,50,1.02356938533969,0.011882198643967,-0.0177402773935863
18.04,50,1.02368732152658,0.011705088045397,-0.0177110598570042
18.05,50,1.02380348809911,0.0115282769983532,-0.0176811047043786
18.06,50,1.02391788808947,0.0113517728272672,-0.0176504171085985
18.07,50,1.02403052460282,0.0111755828047344,-0.0176190022532833
18.08,50,1.0241414008168,0.0109997141514097,-0.0175868653324701
18.09,50,1.02425051998098,0.0108241740359066,-0.0175540115503052
18.1,50,1.02435788541637,0.0106489695746993,-0.0175204461207319
18.11,50,1.02446350051488,0.0104741078320275,-0.0174861742671824
18.12,50,1.02456736873879,0.0102995958198048,-0.0174512012222694
18.13,50,1.02466949362025,0.01012544049753,-0.0174155322274796
18.14,50,1.02476987876073,0.0099516487722013,-0.0173791725328697
18.15,50,1.02486852783053,0.00977822749823369,-0.0173421273967584
18.16,50,1.02496544456822,0.00960518347737947,-0.0173044020854258
18.17,50,1.0250606327801,0.00943252345865134,-0.01726600187281
18.18,50,1.02515409633972,0.00926025413824932,-0.0172269320402056
18.19,50,1.02524583918734,0.00908838215948965,-0.0171871978759642
18.2,50,1.02533586532936,0.00891691411273773,-0.0171468046751955
18.21,50,1.02542417883783,0.00874585653534302,-0.0171057577394684
18.22,50,1.02551078384992,0.0085752159115779,-0.0170640623765155
18.23,50,1.02559568456735,0.0084049986725785,-0.0170217238999372
18.24,50,1.02567888525592,0.00823521119628939,-0.0169787476289082
18.25,50,1.02576039024491,0.0080658598074106,-0.0169351388878826
18.26,50,1.0258402039266,0.00789695077734753,-0.0168909030063037
18.27,50,1.02591833075572,0.00772849032416444,-0.0168460453183129
18.28,50,1.02599477524889,0.00756048461253982,-0.0168005711624596
18.29,50,1.02606954198415,0.00739293975372571,-0.0167544858814138
18.3,50,1.02614263560034,0.0072258618055089,-0.0167077948216783
18.31,50,1.02621406079665,0.00705925677217589,-0.0166605033333041
18.32,50,1.02628382233201,0.00689313060447983,-0.0166126167696037
18.33,50,1.02635192502462,0.0067274891996111,-0.0165641404868706
18.34,50,1.02641837375136,0.00656233840117018,-0.0165150798440951
18.35,50,1.0264831734473,0.00639768399914331,-0.0164654402026849
18.36,50,1.02654632910513,0.0062335317298815,-0.0164152269261844
18.37,50,1.02660784577463,0.00606988727608149,-0.0163644453799983
18.38,50,1.02666772856214,0.00590675626677039,-0.0163131009311127
18.39,50,1.02672598263003,0.00574414427729216,-0.0162611989478212
18.4,50,1.02678261319616,0.00558205682929764,-0.0162087447994495
18.41,50,1.02683762553332,0.00542049939073684,-0.0161557438560831
18.42,50,1.02689102496873,0.00525947737585386,-0.0161022014882954
18.43,50,1.02694281688346,0.00509899614518511,-0.016048123066878
18.44,50,1.02699300671194,0.00493906100555938,-0.0159935139625704
18.45,50,1.02704159994139,0.00477967721010148,-0.0159383795457935
18.46,50,1.02708860211129,0.00462084995823761,-0.0158827251863838
18.47,50,1.02713401881286,0.00446258439570438,-0.0158265562533267
18.48,50,1.02717785568848,0.0043048856145594,-0.0157698781144948
18.49,50,1.02722011843122,0.00414775865319553,-0.0157126961363846
18.5,50,1.02726081278424,0.00399120849635701,-0.015655015683856
18.51,50,1.02729994454027,0.00383524007515825,-0.0155968421198733
18.52,50,1.02733751954112,0.00367985826710581,-0.0155381808052467
18.53,50,1.02737354367708,0.00352506789612203,-0.0154790370983756
18.54,50,1.02740802288641,0.00337087373257213,-0.0154194163549938
18.55,50,1.02744096315482,0.00321728049329295,-0.0153593239279156
18.56,50,1.02747237051491,0.00306429284162515,-0.0152987651667828
18.57,50,1.02750225104565,0.00291191538744698,-0.0152377454178146
18.58,50,1.02753061087184,0.00276015268721138,-0.0151762700235573
18.59,50,1.02755745616359,0.00260900924398505,-0.0151143443226365
18.6,50,1.02758279313575,0.00245848950748992,-0.0150519736495107
18.61,50,1.02760662804742,0.00230859787414769,-0.0149891633342252
18.62,50,1.02762896720139,0.00215933868712598,-0.0149259187021689
18.63,50,1.02764981694362,0.00201071623638769,-0.0148622450738318
18.64,50,1.0276691836627,0.00186273475874203,-0.0147981477645639
18.65,50,1.02768707378933,0.00171539843789865,-0.0147336320843361
18.66,50,1.02770349379576,0.00156871140452366,-0.0146687033375017
18.67,50,1.02771845019531,0.00142267773629803,-0.0146033668225605
18.68,50,1.02773194954179,0.00127730145797883,-0.0145376278319229
18.69,50,1.02774399842901,0.00113258654146204,-0.014471491651677
18.7,50,1.02775460349023,0.000988536905848502,-0.0144049635613565
18.71,50,1.02776377139763,0.000845156417511388,-0.0143380488337092
18.72,50,1.02777150886179,0.000702448890166725,-0.0142707527344691
18.73,50,1.02777782263118,0.000560418084945424,-0.0142030805221278
18.74,50,1.0277827194916,0.000419067710468312,-0.014135037447709
18.75,50,1.02778620626568,0.000278401422922908,-0.0140666287545432
18.76,50,1.02778828981236,0.000138422826142435,-0.0139978596780452
18.77,50,1.02778897702635,-8.64528312457608e-07,-0.013928735445492
18.78,50,1.02778827483761,-0.00013945714107051,-0.0138592612758031
18.79,50,1.02778619021083,-0.000277351564863694,-0.0137894423793211
18.8,50,1.02778273014493,-0.000414544404439676,-0.013719283957596
18.81,50,1.02777790167251,-0.000551032316471329,-0.0136487912031681
18.82,50,1.02777171185934,-0.000686812009464898,-0.0135779692993547
18.83,50,1.02776416780385,-0.000821880243665299,-0.013506823420038
18.84,50,1.02775527663662,-0.000956233830959803,-0.0134353587294531
18.85,50,1.02774504551985,-0.00108986963477962,-0.0133635803819795
18.86,50,1.02773348164683,-0.00122278456999892,-0.0132914935219323
18.87,50,1.02772059224146,-0.0013549756028325,-0.0132191032833566
18.88,50,1.02770638455773,-0.0014864397507307,-0.0131464147898224
18.89,50,1.02769086587918,-0.00161717408227293,-0.013073433154221
18.9,50,1.02767404351841,-0.00174717571705859,-0.0130001634785638
18.91,50,1.02765592481659,-0.00187644182559638,-0.0129266108537815
18.92,50,1.02763651714292,-0.00200496962919166,-0.0128527803595262
18.93,50,1.02761582789413,-0.00213275639983137,-0.0127786770639734
18.94,50,1.02759386449397,-0.00225979946006766,-0.0127043060236271
18.95,50,1.02757063439272,-0.00238609618289889,-0.0126296722831258
18.96,50,1.02754614506669,-0.00251164399164941,-0.0125547808750498
18.97,50,1.0275204040177,-0.00263644035984669,-0.0124796368197304
18.98,50,1.02749341877256,-0.00276048281109732,-0.0124042451250608
18.99,50,1.02746519688262,-0.00288376891896042,-0.0123286107863084
19,50,1.02743574592325,-0.00300629630681967,-0.0122527387859279
19.01,50,1.02740507349332,-0.00312806264775347,-0.0121766340933779
19.02,50,1.02737318721472,-0.00324906566440282,-0.0121003016649371
19.03,50,1.02734009473187,-0.00336930312883806,-0.0120237464435226
19.04,50,1.02730580371125,-0.00348877286242315,-0.0119469733585109
19.05,50,1.02727032184083,-0.00360747273567875,-0.0118699873255588
19.06,50,1.02723365682967,-0.003725400668143,-0.0117927932464268
19.07,50,1.02719581640738,-0.00384255462823106,-0.0117153960088046
19.08,50,1.02715680832363,-0.00395893263309244,-0.0116378004861363
19.09,50,1.02711664034769,-0.00407453274846692,-0.0115600115374498
19.1,50,1.02707532026792,-0.00418935308853879,-0.0114820340071849
19.11,50,1.0270328558913,-0.00430339181578902,-0.0114038727250255
19.12,50,1.02698925504295,-0.00441664714084636,-0.0113255325057322
19.13,50,1.02694452556563,-0.0045291173223361,-0.011247018148976
19.14,50,1.0268986753193,-0.00464080066672786,-0.0111683344391747
19.15,50,1.02685171218058,-0.00475169552818118,-0.0110894861453301
19.16,50,1.02680364404234,-0.00486180030838983,-0.0110104780208674
19.17,50,1.02675447881319,-0.0049711134564246,-0.0109313148034752
19.18,50,1.02670422441701,-0.00507963346857406,-0.0108520012149481
19.19,50,1.02665288879247,-0.00518735888818439,-0.010772541961031
19.2,50,1.02660047989259,-0.00529428830549699,-0.0106929417312627
19.21,50,1.02654700568425,-0.00540042035748526,-0.0106132051988252
19.22,50,1.02649247414772,-0.00550575372768914,-0.0105333370203902
19.23,50,1.02643689327621,-0.00561028714604887,-0.0104533418359704
19.24,50,1.02638027107539,-0.00571401938873659,-0.0103732242687707
19.25,50,1.02632261556295,-0.00581694927798698,-0.0102929889250412
19.26,50,1.02626393476812,-0.00591907568192632,-0.0102126403939326
19.27,50,1.02620423673122,-0.00602039751439983,-0.0101321832473527
19.28,50,1.02614352950321,-0.00612091373479807,-0.0100516220398231
19.29,50,1.02608182114522,-0.00622062334788146,-0.00997096130834059
19.3,50,1.02601911972811,-0.00631952540360384,-0.00989020557223675
19.31,50,1.02595543333203,-0.00641761899693424,-0.00980935933304178
19.32,50,1.02589077004592,-0.00651490326767773,-0.00972842707434762
19.33,50,1.02582513796714,-0.00661137740029449,-0.00964741326167463
19.34,50,1.02575854520095,-0.00670704062371787,-0.00956632234233928
19.35,50,1.02569099986012,-0.0068018922111711,-0.00948515874532196
19.36,50,1.02562251006446,-0.00689593147998247,-0.00940392688113883
19.37,50,1.02555308394039,-0.00698915779139961,-0.00932263114171267
19.38,50,1.02548272962048,-0.00708157055040208,-0.009241275900248
19.39,50,1.02541145524306,-0.00717316920551314,-0.00915986551110492
19.4,50,1.02533926895175,-0.00726395324860992,-0.00907840430967689
19.41,50,1.02526617889502,-0.00735392221473259,-0.0089968966122686
19.42,50,1.02519219322579,-0.00744307568189237,-0.00891534671597637
19.43,50,1.02511732010098,-0.00753141327087804,-0.00883375889856868
19.44,50,1.02504156768109,-0.00761893464506176,-0.00875213741837086
19.45,50,1.02496494412978,-0.00770563951020322,-0.00867048651414765
19.46,50,1.02488745761343,-0.00779152761425314,-0.00858881040499116
19.47,50,1.02480911630074,-0.0078765987471552,-0.00850711329020743
19.48,50,1.02472992836229,-0.00796085274064727,-0.00842539934920578
19.49,50,1.02464990197015,-0.00804428946806119,-0.00834367274139035
19.5,50,1.02456904529744,-0.00812690884412169,-0.00826193760605194
19.51,50,1.02448736651792,-0.00820871082474432,-0.00818019806226149
19.52,50,1.02440487380561,-0.00828969540683196,-0.00809845820876608
19.53,50,1.02432157533433,-0.00836986262807083,-0.00801672212388523
19.54,50,1.02423747927733,-0.00844921256672492,-0.00793499386541054
19.55,50,1.02415259380688,-0.00852774534142998,-0.00785327747050457
19.56,50,1.02406692709385,-0.00860546111098598,-0.00777157695560237
19.57,50,1.02398048730735,-0.00868236007414915,-0.00768989631631558
19.58,50,1.02389328261427,-0.00875844246942253,-0.00760823952733611
19.59,50,1.02380532117893,-0.00883370857484593,-0.00752661054234203
19.6,50,1.02371661116268,-0.00890815870778501,-0.00744501329390685
19.61,50,1.0236271607235,-0.00898179322471905,-0.00736345169340583
19.62,50,1.02353697801559,-0.00905461252102836,-0.00728192963092904
19.63,50,1.02344607118904,-0.00912661703078027,-0.00720045097519326
19.64,50,1.02335444838936,-0.00919780722651482,-0.00711901957345395
19.65,50,1.02326211775719,-0.00926818361902905,-0.00703763925142189
19.66,50,1.02316908742783,-0.00933774675716084,-0.00695631381317975
19.67,50,1.02307536553094,-0.00940649722757185,-0.00687504704109991
19.68,50,1.0229809601901,-0.00947443565452947,-0.0067938426957639
19.69,50,1.02288587952246,-0.00954156269968832,-0.00671270451588368
19.7,50,1.02279013163839,-0.00960787906187055,-0.00663163621822421
19.71,50,1.02269372464105,-0.00967338547684584,-0.00655064149752816
19.72,50,1.0225966666261,-0.00973808271711023,-0.00646972402644036
19.73,50,1.02249896568127,-0.0098019715916646,-0.00638888745543597
19.74,50,1.02240062988601,-0.00986505294579209,-0.00630813541274774
19.75,50,1.02230166731115,-0.00992732766083505,-0.00622747150429775
19.76,50,1.02220208601853,-0.00998879665397132,-0.00614689931362601
19.77,50,1.02210189406064,-0.0100494608779896,-0.00606642240182728
19.78,50,1.02200109948025,-0.0101093213210644,-0.00598604430748159
19.79,50,1.02189971031008,-0.0101683790065303,-0.00590576854659262
19.8,50,1.02179773457245,-0.0102266349926556,-0.0058255986125235
19.81,50,1.02169518027892,-0.0102840903724149,-0.00574553797593653
19.82,50,1.02159205542994,-0.0103407462732623,-0.00566559008473228
19.83,50,1.02148836801452,-0.0103966038569022,-0.00558575836399188
19.84,50,1.02138412600987,-0.0104516643190614,-0.00550604621592012
19.85,50,1.02127933738111,-0.0105059288892593,-0.00542645701978891
19.86,50,1.02117401008086,-0.0105593988305781,-0.00534699413188395
19.87,50,1.02106815204894,-0.0106120754394326,-0.00526766088545208
19.88,50,1.02096177121208,-0.0106639600453391,-0.00518846059064988
19.89,50,1.02085487548351,-0.010715054010684,-0.00510939653449248
19.9,50,1.02074747276269,-0.0107653587304921,-0.00503047198080674
19.91,50,1.02063957093496,-0.0108148756321939,-0.00495169017018336
19.92,50,1.02053117787124,-0.0108636061753933,-0.00487305431993115
19.93,50,1.02042230142768,-0.0109115518516336,-0.00479456762403274
19.94,50,1.02031294944536,-0.0109587141841646,-0.00471623325310195
19.95,50,1.02020312974997,-0.011005094727708,-0.00463805435434091
19.96,50,1.02009285015149,-0.011050695068223,-0.00456003405150255
19.97,50,1.01998211844389,-0.0110955168226715,-0.00448217544484818
19.98,50,1.01987094240483,-0.0111395616387827,-0.00440448161111319
19.99,50,1.01975932979532,-0.0111828311948174,-0.00432695560346892
20,50,1.01964728835944,-0.0112253271993322,-0.00424960045148912
20.01,50,1.01953482582405,-0.0112670513909434,-0.00417241916111578
20.02,50,1.01942194989844,-0.0113080055380897,-0.00409541471462748
20.03,50,1.01930866827411,-0.0113481914387958,-0.00401859007060797
20.04,50,1.0191949886244,-0.0113876109204349,-0.00394194816391849
20.05,50,1.01908091860425,-0.0114262658394916,-0.00386549190566762
20.06,50,1.01896646584987,-0.0114641580813235,-0.00378922418318567
20.07,50,1.0188516379785,-0.0115012895599235,-0.00371314785999951
20.08,50,1.01873644258808,-0.0115376622176815,-0.00363726577580782
20.09,50,1.01862088725698,-0.0115732780251461,-0.00356158074645824
20.1,50,1.01850497954375,-0.0116081389807854,-0.00348609556392665
20.11,50,1.01838872698679,-0.0116422471107484,-0.00341081299629653
20.12,50,1.01827213710411,-0.0116756044686258,-0.00333573578773991
20.13,50,1.01815521739306,-0.0117082131352107,-0.00326086665849968
20.14,50,1.01803797533002,-0.0117400752182595,-0.00318620830487405
20.15,50,1.01792041837019,-0.0117711928522515,-0.0031117633992004
20.16,50,1.01780255394728,-0.0118015681981499,-0.00303753458984227
20.17,50,1.01768438947324,-0.0118312034431617,-0.00296352450117737
20.18,50,1.01756593233804,-0.0118601008004975,-0.00288973573358402
20.19,50,1.01744718990939,-0.0118882625091319,-0.00281617086343383
20.2,50,1.01732816953247,-0.0119156908335627,-0.00274283244308187
20.21,50,1.0172088785297,-0.0119423880635713,-0.00266972300085853
20.22,50,1.01708932420047,-0.0119683565139819,-0.00259684504106422
20.23,50,1.01696951382089,-0.0119935985244216,-0.00252420104396365
20.24,50,1.01684945464357,-0.0120181164590794,-0.00245179346578229
20.25,50,1.01672915389734,-0.0120419127064664,-0.00237962473870405
20.26,50,1.01660861878703,-0.0120649896791751,-0.00230769727086933
20.27,50,1.01648785649322,-0.0120873498136389,-0.00223601344637492
20.28,50,1.01636687417202,-0.0121089955698916,-0.00216457562527574
20.29,50,1.01624567895481,-0.0121299294313275,-0.00209338614358581
20.3,50,1.01612427794802,-0.0121501539044603,-0.00202244731328241
20.31,50,1.01600267823292,-0.0121696715186834,-0.00195176142231087
20.32,50,1.01588088686534,-0.0121884848260293,-0.00188133073458987
20.33,50,1.01575891087551,-0.0122065964009295,-0.00181115749001883
20.34,50,1.01563675726778,-0.0122240088399743,-0.0017412439044847
20.35,50,1.01551443302043,-0.0122407247616731,-0.00167159216987308
20.36,50,1.01539194508547,-0.0122567468062138,-0.00160220445407693
20.37,50,1.01526930038836,-0.0122720776352239,-0.00153308290100987
20.38,50,1.01514650582788,-0.0122867199315301,-0.00146422963061653
20.39,50,1.01502356827583,-0.012300676398919,-0.00139564673888883
20.4,50,1.01490049457691,-0.0123139497618978,-0.00132733629787937
20.41,50,1.01477729154846,-0.012326542765455,-0.00125930035571744
20.42,50,1.01465396598026,-0.0123384581748212,-0.00119154093662712
20.43,50,1.01453052463433,-0.0123496987752307,-0.00112406004094493
20.44,50,1.01440697424477,-0.0123602673716821,-0.00105685964513908
20.45,50,1.0142833215175,-0.0123701667887004,-0.000989941701830799
20.46,50,1.01415957313011,-0.0123793998700985,-0.000923308139814284
20.47,50,1.01403573573167,-0.0123879694787393,-0.000856960864080954
20.48,50,1.01391181594251,-0.0123958784962978,-0.000790901755842782
