Time,Desired_Position,Position,Speed,Acceleration,Control_Input,Error
5.61,1.0,0.8747818368564867,-0.09309512017588326,0.19210039270808185,58.29437510483836,0.1252181631435133
5.62,1.0,0.8738605239646742,-0.09117662094083834,0.19215710786968532,58.349905938160326,0.12613947603532583
5.63,1.0,0.8729583986404896,-0.08925760407311441,0.1921693639902847,58.401976127397226,0.12704160135951037
5.64,1.0,0.872075463840422,-0.08733851305968762,0.19213772575284618,58.45062011432134,0.127924536159578
5.65,1.0,0.8712117181144178,-0.08541978574392937,0.19206276041305817,58.49587265983024,0.12878828188558222
5.66,1.0,0.8703671556624386,-0.08350185430008016,0.1919450376402711,58.537768832145034,0.1296328443375614
5.67,1.0,0.8695417663912633,-0.08158514520930958,0.19178512936047643,58.57634399514533,0.13045823360873665
5.68,1.0,0.8687355359715243,-0.07967007923734341,0.19158360960036147,58.611633796745195,0.1312644640284757
5.69,1.0,0.8679484458949589,-0.07775707141364858,0.19134105433308285,58.6436741573738,0.1320515541050411
5.7,1.0,0.867180473531861,-0.07584653101215508,0.1910580413256765,58.67250125855294,0.132819526468139
5.71,1.0,0.8664315921887192,-0.07393886153350104,0.19073514998764826,58.69815153152574,0.13356840781128076
5.72,1.0,0.8657017711660246,-0.07203446068879032,0.19037296122148079,58.720661646009795,0.13429822883397535
5.73,1.0,0.8649909758162334,-0.07013372038483916,0.18997205727456087,58.7400684990258,0.1350090241837666
5.74,1.0,0.8642991676018708,-0.06823702671090304,0.189533021592638,58.75640920381218,0.13570083239812925
5.75,1.0,0.8636263041537591,-0.0663447599268634,0.1890564386750314,58.76972107884792,0.13637369584624093
5.76,1.0,0.8629723393293576,-0.06445729445286057,0.1885428939313685,58.7800416369617,0.13702766067064243
5.7700000000000005,1.0,0.8623372232711998,-0.06257499886035504,0.18799297353977906,58.78740857452014,0.13766277672880023
5.78,1.0,0.8617209024654119,-0.060698235864605224,0.18740726430706045,58.79185976074638,0.1382790975345881
5.79,1.0,0.8611233198002993,-0.05882736231853747,0.1867863535302742,58.793433227115514,0.13887668019970068
5.8,1.0,0.8605444146249898,-0.056962729207999906,0.18613082885985446,58.792167156834935,0.13945558537501024
5.8100000000000005,1.0,0.8599841228081142,-0.05510468164837996,0.18544127816478717,58.78809987446543,0.1400158771918858
5.82,1.0,0.8594423767965176,-0.05325355888256824,0.18471828939900165,58.781269835597634,0.14055762320348242
5.83,1.0,0.8589191056739816,-0.051409694280253694,0.18396245046975523,58.771715616661915,0.14108089432601845
5.84,1.0,0.858414235219948,-0.049573415338532906,0.183174349107634,58.759475904834154,0.14158576478005203
5.8500000000000005,1.0,0.8579276879682303,-0.047745043683815526,0.1823545727381369,58.74458948803443,0.14207231203176973
5.86,1.0,0.8574593832656993,-0.04592489507501194,0.18150370835506852,58.72709524504122,0.14254061673430074
5.87,1.0,0.8570092373309303,-0.044113279407981376,0.18062234239562,58.70703213570944,0.14299076266906974
5.88,1.0,0.8565771633128004,-0.04231050072122797,0.17971106061708766,58.68443919128739,0.14342283668719957
5.89,1.0,0.8561630713490219,-0.04051685720282599,0.1787704479754549,58.659355504855284,0.14383692865097808
5.9,1.0,0.8557668686245999,-0.03873264119855554,0.1778010885055953,58.63182022186175,0.14423313137540006
5.91,1.0,0.8553884594302039,-0.03695813922123401,0.17680356520318152,58.60187253076665,0.14461154056979608
5.92,1.0,0.8550277452204385,-0.035193631961223285,0.17577845990843194,58.569551653803956,0.14497225477956155
5.93,1.0,0.8546846246720043,-0.033439394298098876,0.17472635319145882,58.53489683784116,0.14531537532799566
5.94,1.0,0.8543589937417365,-0.03169569531346076,0.17364782423947,58.49794734536079,0.14564100625826348
5.95,1.0,0.8540507457245082,-0.02996279830486965,0.17254345074567115,58.45874244554905,0.14594925427549177
5.96,1.0,0.8537597713109899,-0.028240960800890023,0.17141380879992663,58.41732140549766,0.1462402286890101
5.97,1.0,0.8534859586452519,-0.02653043457722506,0.1702594727811803,58.37372348151938,0.1465140413547481
5.98,1.0,0.8532291933822023,-0.024831465673922238,0.16908101525140226,58.32798791055423,0.14677080661779773
5.99,1.0,0.8529893587448435,-0.023144294413639955,0.16787900685185028,58.2801539017452,0.1470106412551565
6.0,1.0,0.8527663355813447,-0.021469155420942736,0.16665401620034054,58.230260628054154,0.14723366441865526
6.01,1.0,0.8525600024219133,-0.01980627764262603,0.16540660979091673,58.17834721805604,0.14743999757808668
6.0200000000000005,1.0,0.8523702355354589,-0.018155884369038082,0.16413735189488293,58.12445274780933,0.14762976446454112
6.03,1.0,0.8521969089860397,-0.016518193256390073,0.16284680446364874,58.068616232847354,0.14780309101396027
6.04,1.0,0.852039894689079,-0.014893416350032851,0.16153552703358023,58.010876620310334,0.14796010531092096
6.05,1.0,0.8518990624673456,-0.013281760108684074,0.1602040766321781,57.95127278115089,0.1481009375326544
6.0600000000000005,1.0,0.8517742801066857,-0.011683425429589497,0.15885300768639538,57.889843502494344,0.14822571989331434
6.07,1.0,0.851665413411499,-0.010098607674598123,0.1574828719324777,57.82662748009282,0.14833458658850096
6.08,1.0,0.8515723262599502,-0.00852749669713573,0.156094218327545,57.76166331089522,0.14842767374004984
6.09,1.0,0.8514948806589036,-0.006970276870060504,0.15468759296310278,57.69498948575243,0.14850511934109645
6.1000000000000005,1.0,0.8514329367985766,-0.00542712711437872,0.1532635389801233,57.626644382222224,0.14856706320142343
6.11,1.0,0.8513863531933924,-0.003898220883557838,0.1518225875974253,57.55666537523426,0.1486136468066076
6.12,1.0,0.8513549865816358,-0.0023837263653201744,0.15036528259203505,57.48509127001929,0.14864501341836422
6.13,1.0,0.8513386920295114,-0.0008838063281664748,0.14889215953039672,57.41196023810692,0.1486613079704886
6.140000000000001,1.0,0.8513373230021001,0.0006013818057581014,0.14740374894564737,57.33731013495765,0.14866267699789992
6.15,1.0,0.8513507314663599,0.002071685885637902,0.14590057292061473,57.26117815966136,0.14864926853364013
6.16,1.0,0.8513787679142736,0.003526958961151928,0.14438315305810945,57.18360164958222,0.14862123208572642
6.17,1.0,0.8514212813202716,0.004967059324966353,0.14285201714617374,57.104618746879275,0.14857871867972838
6.18,1.0,0.8514781192677601,0.006391850538086939,0.14130768192551169,57.02426668284352,0.14852188073223993
6.19,1.0,0.8515491280012482,0.0078012013195366305,0.1397506604610976,56.942582512149,0.14845087199875184
6.2,1.0,0.851634152477739,0.00919498550956668,0.13818146211219126,56.85960311058441,0.148365847522261
6.21,1.0,0.851733036417752,0.01057308203256987,0.1366005924663513,56.77536516915123,0.148266963582248
6.22,1.0,0.851845622355972,0.011935374859337029,0.1350085532749327,56.68990518825873,0.14815437764402795
6.23,1.0,0.851971751691517,0.01328175296867028,0.1334058423904631,56.60325947205567,0.14802824830848305
6.24,1.0,0.8521112647378194,0.014612110308373198,0.13179295370541097,56.51546412285073,0.1478887352621806
6.25,1.0,0.8522640007721148,0.015926345755630962,0.1301703770928829,56.42655503567558,0.14773599922788516
6.26,1.0,0.8524297980845323,0.017224363076800656,0.1285385983486254,56.33656789292919,0.14757020191546766
6.2700000000000005,1.0,0.8526084940267789,0.01850607088662267,0.12689809913506525,56.245538159176604,0.14739150597322115
6.28,1.0,0.8527999250604154,0.01977138260687607,0.12524935692654426,56.153501076019,0.14720007493958465
6.29,1.0,0.853003926804715,0.021020216424489094,0.12359284495664649,56.06049165712486,0.14699607319528496
6.3,1.0,0.853220334084102,0.022252495249123178,0.12192903216671139,55.9665446833324,0.14677966591589797
6.3100000000000005,1.0,0.8534489809751642,0.023468146670246968,0.12025838315610227,55.871694697880784,0.1465510190248358
6.32,1.0,0.8536897008532328,0.024667102913712814,0.11858135813428448,55.77597600177573,0.1463102991467672
6.33,1.0,0.8539423264385287,0.02584930079785889,0.11689841287404791,55.67942264922417,0.14605767356147126
6.34,1.0,0.8542066898418661,0.02701468168914292,0.11520999866671074,55.58206844322152,0.1457933101581339
6.3500000000000005,1.0,0.8544826226099113,0.028163191457332423,0.1135165622786751,55.483946931229696,0.14551737739008874
6.36,1.0,0.8547699557699928,0.02929478043025999,0.11181854590951515,55.38509140096416,0.14523004423000718
6.37,1.0,0.8550685198744571,0.030409403348164648,0.11011638715175864,55.285534876306954,0.1449314801255429
6.38,1.0,0.8553781450445664,0.03150701931762954,0.10841051895202199,55.185310113312,0.14462185495543356
6.390000000000001,1.0,0.8556986610139349,0.03258759176513567,0.10670136957387219,55.08444959634075,0.14430133898606512
6.4,1.0,0.8560298971714995,0.03365108839024426,0.10498936256193149,54.98298553428034,0.14397010282850053
6.41,1.0,0.8563716826040215,0.03469748111842243,0.10327491670776996,54.88094985689919,0.14362831739597848
6.42,1.0,0.8567238461381165,0.03572674605353,0.10155844601699876,54.7783742112822,0.14327615386188353
6.43,1.0,0.8570862163818065,0.03673886342997819,0.09984035967813433,54.675289958402665,0.1429137836181935
6.44,1.0,0.8574586217655951,0.03773381756457874,0.09812106203268169,54.57172816977686,0.14254137823440494
6.45,1.0,0.8578408905830596,0.03871159680809525,0.09640095254675074,54.467719624232814,0.14215910941694043
6.46,1.0,0.8582328510309584,0.03967219349651275,0.09468042578421083,54.36329480479464,0.14176714896904163
6.47,1.0,0.858634326050626,0.040615615146873,0.09296039860272977,54.258536920147925,0.14136567394937405
6.48,1.0,0.859045148998805,0.04154185603181466,0.09124020219367271,54.15337047089825,0.14095485100119498
6.49,1.0,0.8594651480590042,0.04245091489247272,0.08952073817053552,54.0478769646274,0.1405348519409958
6.5,1.0,0.8598941514471008,0.043342799463571474,0.08780238386776798,53.94208593231041,0.1401058485528992
6.51,1.0,0.8603319874750553,0.0442175212435387,0.08608550898472687,53.83602633440239,0.13966801252494465
6.5200000000000005,1.0,0.860778484588165,0.04507509541825196,0.08437047817615224,53.729726817936076,0.13922151541183503
6.53,1.0,0.861233471401686,0.04591554081062617,0.0826576510480049,53.6232157154161,0.13876652859831395
6.54,1.0,0.861696776736951,0.04673887983016185,0.08094738214200213,53.51652104255586,0.138303223263049
6.55,1.0,0.8621682296569793,0.04754513842233957,0.079240020921227,53.409670496088644,0.13783177034302074
6.5600000000000005,1.0,0.8626476595015833,0.04833434601787291,0.07753591175686969,53.30269145165978,0.13735234049841671
6.57,1.0,0.863134895921964,0.04910653548182959,0.07583539391665506,53.19561096185519,0.13686510407803598
6.58,1.0,0.8636297689147991,0.04986174306263933,0.07413880155414894,53.08845575428682,0.13637023108520085
6.59,1.0,0.8641321088558179,0.050600008340995525,0.07244646369977936,52.98125222981861,0.13586789114418207
6.6000000000000005,1.0,0.8646417465328669,0.05132137417866866,0.07075870425264635,52.874026460841414,0.13535825346713315
6.61,1.0,0.8651585131784627,0.052025886667240354,0.06907584197378087,52.76680418966324,0.1348414868215373
6.62,1.0,0.8656822405018304,0.05271359507677017,0.06739819048090369,52.659610827020394,0.1343177594981696
6.63,1.0,0.8662127607204302,0.053384551804411935,0.06572605824377231,52.552471450619336,0.13378723927956981
6.640000000000001,1.0,0.8667499065909673,0.05403881232298551,0.0640597485814607,52.445410803843714,0.1332500934090327
6.65,1.0,0.8672935114398896,0.0546764351295212,0.06239955966015786,52.33845329448633,0.13270648856011036
6.66,1.0,0.8678434091933696,0.055297481693785365,0.06074578449260329,52.231622993618075,0.13215659080663045
6.67,1.0,0.8683994344067703,0.055902016406800085,0.05909871093848125,52.12494363452664,0.13160056559322975
6.68,1.0,0.8689614222935983,0.05649010652936917,0.057458621705924626,52.018438611740834,0.1310385777064017
6.69,1.0,0.8695292087539401,0.057061822140619736,0.05582579435430074,51.91213098015807,0.13047079124605987
6.7,1.0,0.870102630402385,0.05761723608657327,0.05420050129789114,51.80604345423703,0.129897369597615
6.71,1.0,0.8706815245954329,0.05815642392875461,0.05258300981089995,51.70019840729937,0.1293184754045671
6.72,1.0,0.8712657294583888,0.058679463892851905,0.05097358203337537,51.59461787089957,0.12873427054161124
6.73,1.0,0.8718550839117432,0.059186436817437196,0.04937247497828876,51.48932353428789,0.12814491608825684
6.74,1.0,0.8724494276970403,0.05967742610275901,0.04777994053962404,51.38433674395237,0.12755057230295974
6.75,1.0,0.8730486014022348,0.060152517659616385,0.04619622550145017,51.27967850323758,0.12695139859776516
6.76,1.0,0.8736524464865374,0.06061179985832539,0.044621571548108675,51.17536947205401,0.1263475535134626
6.7700000000000005,1.0,0.8742608053047484,0.06105536347778804,0.043056215275489744,51.071429966675794,0.12573919469525163
6.78,1.0,0.8748735211310851,0.061483301654675124,0.04150038820297034,50.96787995958505,0.12512647886891493
6.79,1.0,0.875490438182499,0.06189570983272917,0.03995431678676872,50.86473907943828,0.12450956181750095
6.8,1.0,0.8761114016414882,0.062292685712202284,0.03841822243383988,50.762026611068514,0.12388859835851185
6.8100000000000005,1.0,0.8767362576784025,0.06267432919943379,0.036892321517030716,50.659761495594886,0.12326374232159754
6.82,1.0,0.8773648534732467,0.06304074235657989,0.035376825390986626,50.55796233058999,0.12263514652675334
6.83,1.0,0.8779970372369799,0.06339202935150484,0.03387194040910656,50.45664737033489,0.12200296276302014
6.84,1.0,0.878632658232312,0.06372829640784432,0.03237786794155482,50.3558345261633,0.12136734176768804
6.8500000000000005,1.0,0.8792715667940112,0.06404965175523757,0.030894804392931973,50.25554136675564,0.1207284332059888
6.86,1.0,0.8799136136023519,0.06435619728573848,0.029423021874667974,50.155792731871315,0.12008638639764813
6.87,1.0,0.880558651481965,0.0646480545860433,0.02796259814082888,50.056595117483305,0.119441348518035
6.88,1.0,0.8812065341227857,0.06492533732845857,0.026513741376195624,49.95796771018178,0.11879346587721429
6.890000000000001,1.0,0.8818571163619915,0.0651881612590055,0.025076628392597757,49.85992672030962,0.11814288363800851
6.9,1.0,0.8825102542031525,0.06543664388443567,0.023651431010430563,49.76248800542247,0.11748974579684746
6.91,1.0,0.8831658048335874,0.06567090442239935,0.02223831621381163,49.665667084180505,0.11683419516641258
6.92,1.0,0.8838236266412276,0.06589106375316268,0.020837446175592942,49.56947913727881,0.1161763733587724
6.93,1.0,0.8844835792310005,0.06609724437157534,0.019448978282525738,49.473939008381365,0.11551642076899948
6.94,1.0,0.8851455234407345,0.0662895703392907,0.018073065161029186,49.37906120510418,0.1148544765592655
6.95,1.0,0.885809321356586,0.06646816723724391,0.01670985470388569,49.284859900080065,0.11419067864341403
6.96,1.0,0.8864748363279937,0.06663316211839769,0.01535949009751996,49.19134893207157,0.11352516367200627
6.97,1.0,0.8871419329821623,0.06678468346076114,0.014022109849929562,49.09854180713913,0.11285806701783774
6.98,1.0,0.8878104772380766,0.06692286112068858,0.012697847819414809,49.00645169987974,0.1121895227619234
6.99,1.0,0.8884803363200507,0.06704782628646591,0.011386833244003998,48.91509145472623,0.11151966367994925
7.0,1.0,0.8891513787708157,0.06715971143219174,0.010089190771289815,48.82447358727936,0.11084862122918426
7.01,1.0,0.8898234744641456,0.06725865027195724,0.008805040489278824,48.73461028573302,0.11017652553585444
7.0200000000000005,1.0,0.8904964946170281,0.06734477771433489,0.00753449795753589,48.64551341232174,0.10950350538297193
7.03,1.0,0.8911703118013823,0.06741822981717888,0.006277674239044449,48.5571945048325,0.10882968819861771
7.04,1.0,0.8918447999553251,0.06747914374274475,0.005034675932772208,48.469664778180714,0.10815520004467494
7.05,1.0,0.8925198343939906,0.06752765771313454,0.0038056052066642553,48.38293512602269,0.10748016560600937
7.0600000000000005,1.0,0.8931952918199065,0.06756391096607266,0.0025905598312783384,48.2970161224268,0.10680470818009347
7.07,1.0,0.8938710503329287,0.06758804371101798,0.0013896332139548928,48.21191802359282,0.10612894966707132
7.08,1.0,0.8945469894397401,0.06760019708561801,0.00020291443350202166,48.12765076961811,0.10545301056025991
7.09,1.0,0.8952229900629157,0.06760051311251025,-0.00096951172462024,48.04422398630928,0.10477700993708428
7.1000000000000005,1.0,0.8958989345495562,0.0675891346564754,-0.0021275647324257908,47.961646987059,0.10410106545044384
7.11,1.0,0.8965747066794956,0.06756620538194975,-0.003271168283312753,47.87992877474099,0.10342529332050443
7.12,1.0,0.8972501916730876,0.06753186971089846,-0.004400250255396187,47.799078043659684,0.10274980832691238
7.13,1.0,0.897925276240586,0.0674862727567201,-0.005514746968894375,47.71910275297587,0.10207472375941395
7.140000000000001,1.0,0.898599848555375,0.06742956025665556,-0.006614595477658116,47.64001089283572,0.101400151444625
7.15,1.0,0.8992737981964496,0.06736187860305119,-0.007699730373093754,47.56181080266566,0.10072620180355041
7.16,1.0,0.8999470162102265,0.06728337483701234,-0.008770095875804578,47.48450996478149,0.10005298378977345
7.17,1.0,0.9006193951165357,0.06719419655233777,-0.009825640228038486,47.40811556063982,0.09938060488346434
7.18,1.0,0.9012908289139336,0.0670944918553897,-0.010866315626515815,47.33263447581459,0.09870917108606636
7.19,1.0,0.9019612130846228,0.06698440932563482,-0.011892078182901411,47.25807330222274,0.09803878691537715
7.2,1.0,0.9026304445989765,0.06686409797658065,-0.012902887883699097,47.184438340407944,0.09736955540102354
7.21,1.0,0.9032984219196776,0.06673370721711289,-0.013898708550067456,47.11173560183278,0.09670157808032243
7.22,1.0,0.9039650450054728,0.0665933868132346,-0.014879507797055628,47.03997081122981,0.09603495499452719
7.23,1.0,0.9046302153145467,0.06644328685021303,-0.015845256992659647,46.96914940897202,0.09536978468545332
7.24,1.0,0.9052938358075202,0.06628355769513583,-0.016795931216563992,46.899276553476405,0.09470616419247979
7.25,1.0,0.9059558109500768,0.06611434995987972,-0.01773150921838668,46.83035712365916,0.09404418904992318
7.26,1.0,0.9066160467152217,0.0659358144644965,-0.018651973375956334,46.76239572139028,0.09338395328477833
7.2700000000000005,1.0,0.9072744505851771,0.0657481022010164,-0.019557309653081778,46.69539667400149,0.09272554941482292
7.28,1.0,0.9079309315529167,0.06555136429767337,-0.020447507556950874,46.62936403683442,0.09206906844708329
7.29,1.0,0.9085854001233475,0.06534575198355648,-0.021322560095707002,46.5643015957745,0.09141459987665246
7.3,1.0,0.9092377683141384,0.06513141655368493,-0.022182463735319936,46.50021286985917,0.09076223168586162
7.3100000000000005,1.0,0.9098879496562023,0.06490850933451472,-0.023027218356481728,46.43710111388768,0.09011205034379766
7.32,1.0,0.9105358591938366,0.06467718164987578,-0.02385682721125415,46.374969321060206,0.08946414080616338
7.33,1.0,0.9111814134845249,0.06443758478734239,-0.024671296879527845,46.313820225640576,0.08881858651547514
7.34,1.0,0.9118245305984043,0.064189869965039,-0.025470637225185565,46.25365630565361,0.08817546940159571
7.3500000000000005,1.0,0.9124651301174044,0.06393418829888399,-0.02625486135225477,46.19447978558894,0.08753486988259562
7.36,1.0,0.9131031331340598,0.06367069077027164,-0.027023985560794356,46.13629263913713,0.08689686686594023
7.37,1.0,0.9137384622500021,0.06339952819419499,-0.027778029302555064,46.07909659195435,0.0862615377499979
7.38,1.0,0.9143710415741365,0.06312085118781176,-0.028517015136778057,46.02289312441961,0.08562895842586349
7.390000000000001,1.0,0.915000796720505,0.06283481013945191,-0.02924096868552937,45.96768347444491,0.08499920327949495
7.4,1.0,0.915627654805843,0.06254155517807179,-0.029949918589156264,45.91346864028011,0.08437234519415704
7.41,1.0,0.9162515444468317,0.062241236143152905,-0.030643896461481013,45.860249383351125,0.08374845555316834
7.42,1.0,0.9168723957570533,0.06193400255504886,-0.031322936845059185,45.808026231099184,0.08312760424294674
7.43,1.0,0.917490140343651,0.061620003585779105,-0.03198707716624539,45.75679947984696,0.08250985965634905
7.44,1.0,0.9181047113036991,0.06129938803027156,-0.032636357690169204,45.70656919768161,0.08189528869630092
7.45,1.0,0.9187160432202889,0.060972304278055424,-0.03327082147580904,45.65733522733631,0.08128395677971112
7.46,1.0,0.919324072158332,0.06063890028540243,-0.03389051433071487,45.60909718911523,0.080675927841668
7.47,1.0,0.9199287356920278,0.06029932356099489,-0.03449548804647973,45.561854158003165,0.08007126430797218
7.48,1.0,0.9205299728753958,0.059953721093961625,-0.03508579460297521,45.51560523817035,0.07947002712460416
7.49,1.0,0.9211277241934892,0.0596022393355831,-0.03566148411252662,45.47034976520095,0.0788722758065108
7.5,1.0,0.9217219315932985,0.05924502423355757,-0.036222612890598194,45.426086502282985,0.07827806840670148
7.51,1.0,0.9223125384783991,0.05888222117014427,-0.03676923979316373,45.382814003110795,0.07768746152160089
7.5200000000000005,1.0,0.9228994897031643,0.05851397493684064,-0.03730142615339099,45.34053061666115,0.07710051029683573
7.53,1.0,0.92348273156673,0.058140429709691854,-0.03781923573662746,45.29923449015835,0.07651726843327
7.54,1.0,0.9240622118067155,0.05776172902504918,-0.0383227346952857,45.258923572059665,0.07593778819328445
7.55,1.0,0.9246378795927026,0.05737801575577951,-0.0388119915237323,45.21959561505088,0.0753621204072974
7.5600000000000005,1.0,0.9252096855194812,0.05698943208792483,-0.0392870770135019,45.181248179020116,0.07479031448051876
7.57,1.0,0.9257775816000642,0.05659611949780913,-0.03974806420833738,45.14387863405993,0.07422241839993582
7.58,1.0,0.9263415212584748,0.056198218729593546,-0.04019502835931607,45.10748416347181,0.0736584787415252
7.59,1.0,0.926901459322313,0.05579586977328031,-0.04062804688012994,45.07206176676667,0.07309854067768695
7.6000000000000005,1.0,0.9274573520151044,0.05538921184316265,-0.04104719930242773,45.03760826267058,0.07254264798489563
7.61,1.0,0.9280091569484354,0.05497838335672079,-0.04145256723125566,45.00412029213224,0.07199084305156456
7.62,1.0,0.9285568331138816,0.054563521913962375,-0.04184423430056983,44.97159432133522,0.0714431668861184
7.63,1.0,0.9291003408747299,0.054144764277207456,-0.042222286128904135,44.94002664470646,0.07089965912527008
7.640000000000001,1.0,0.9296396419575029,0.053722246351315756,-0.04258681027514109,44.909413387926826,0.07036035804249707
7.65,1.0,0.9301746994432863,0.053296103164355714,-0.04293789619438248,44.87975051094386,0.06982530055671365
7.66,1.0,0.9307054777588675,0.05286646884871361,-0.04327563519407939,44.85103381097112,0.06929452224113253
7.67,1.0,0.9312319426676845,0.05243347662264118,-0.04360012039001406,44.82325892551488,0.0687680573323155
7.68,1.0,0.9317540612605963,0.051997258772242226,-0.04391144666287928,44.796421335354005,0.06824593873940366
7.69,1.0,0.9322718019464743,0.05155794663389262,-0.04420971061473788,44.77051636754456,0.0677281980535257
7.7,1.0,0.9327851344426176,0.051115670577095436,-0.04449501052544665,44.74553919844099,0.06721486555738243
7.71,1.0,0.9332940297650035,0.05067055998777031,-0.044767446309842966,44.72148485665439,0.06670597023499647
7.72,1.0,0.9337984602183701,0.05022274325197069,-0.04502711947451215,44.698348226065825,0.0662015397816299
7.73,1.0,0.9342983993861396,0.04977234774003257,-0.045274133075183264,44.67612404879028,0.06570160061386043
7.74,1.0,0.9347938221201851,0.04931949979114824,-0.045508591674070356,44.65480692815963,0.06520617787981486
7.75,1.0,0.9352847045304454,0.04886432469836608,-0.04573060129745493,44.634391331695085,0.06471529546955457
7.76,1.0,0.935771023974392,0.048406946694013436,-0.045940269393648946,44.61487159405538,0.06422897602560795
7.7700000000000005,1.0,0.9362527590463532,0.04794748893553946,-0.046137704790995084,44.59624191999512,0.06374724095364681
7.78,1.0,0.9367298895666964,0.04748607349177704,-0.04632301765602158,44.578496387321515,0.06327011043330355
7.79,1.0,0.9372023965708789,0.047022821329621906,-0.04649631945217277,44.56162894980776,0.06279760342912111
7.8,1.0,0.9376702622983647,0.04655785230112434,-0.04665772289846653,44.5456334401278,0.0623297377016353
7.8100000000000005,1.0,0.938133470181415,0.04609128513099323,-0.04680734192838124,44.53050357278229,0.06186652981858498
7.82,1.0,0.9385920048337574,0.04562323740451044,-0.04694529164937235,44.51623294697616,0.061407995166242624
7.83,1.0,0.9390458520391335,0.04515382555584894,-0.04707168830205297,44.50281504954382,0.06095414796086651
7.84,1.0,0.9394949987397347,0.044683164856798935,-0.04718664922024402,44.490243257802284,0.060505001260265256
7.8500000000000005,1.0,0.9399394330245251,0.044211369405892306,-0.04729029279079488,44.47851084244138,0.060060566975474905
7.86,1.0,0.9403791441174585,0.04373855211792809,-0.04738273841404162,44.467610970365165,0.05962085588254151
7.87,1.0,0.9408141223655933,0.043264824713892605,-0.047464106464326035,44.45753670754169,0.05918587763440675
7.88,1.0,0.9412443592271074,0.04279029771127356,-0.04753451825087176,44.44828102183187,0.05875564077289264
7.890000000000001,1.0,0.9416698472592188,0.04231508041476475,-0.04759409597891697,44.43983678580748,0.05833015274078124
7.9,1.0,0.9420905801060153,0.04183928090735859,-0.047642962711254934,44.432196779543204,0.05790941989398468
7.91,1.0,0.9425065524861969,0.04136300604182221,-0.04768124232986997,44.42535369341395,0.05749344751380314
7.92,1.0,0.9429177601807344,0.04088636143255674,-0.04770905949808141,44.41930013085641,0.057082239819265634
7.930000000000001,1.0,0.9433242000204496,0.04040945144783429,-0.047726539622878296,44.41402861112636,0.05667579997955041
7.94,1.0,0.9437258698735185,0.03993237920241051,-0.047733808817576356,44.409531572038816,0.056274130126481525
7.95,1.0,0.9441227686329035,0.039455246550510206,-0.047730993864862244,44.40580137268446,0.05587723136709655
7.96,1.0,0.9445148962037165,0.038978154079181315,-0.04771822218005965,44.40283029613893,0.055485103796283464
7.97,1.0,0.9449022534905179,0.038501201102015985,-0.04769562177476407,44.40061055215029,0.05509774650948207
7.98,1.0,0.9452848423845541,0.03802448565323373,-0.04766332122086289,44.3991342798031,0.054715157615445875
7.99,1.0,0.9456626657509382,0.03754810448212461,-0.04762144961481038,44.3983935501721,0.05433733424906184
8.0,1.0,0.9460357274157764,0.03707215304784803,-0.04757013654226238,44.39838036895498,0.05396427258422365
8.01,1.0,0.9464040321532438,0.03659672551458447,-0.04750951204298668,44.39908667909274,0.05359596784675624
8.02,1.0,0.9467675856726145,0.03612191474703824,-0.04743970657634153,44.40050436334849,0.05323241432738546
8.03,1.0,0.9471263946052482,0.03564781230628351,-0.04736085098685839,44.40262524689074,0.05287360539475183
8.040000000000001,1.0,0.9474804664915353,0.03517450844595427,-0.04727307647021148,44.40544109985333,0.05251953350846472
8.05,1.0,0.9478298097678081,0.034702092108774105,-0.04717651453971596,44.40894363985751,0.05217019023219194
8.06,1.0,0.9481744337532164,0.034230650923419814,-0.04707129699288279,44.413124534543535,0.05182556624678358
8.07,1.0,0.9485143486365754,0.033760271201718935,-0.046957555878670953,44.41797540404762,0.051485651363424645
8.08,1.0,0.948849565463186,0.033291037936173454,-0.046835423464911,44.423487823476876,0.051150434536814005
8.09,1.0,0.9491800961216328,0.03282303479780929,-0.04670503220606921,44.42965332536518,0.05081990387836721
8.1,1.0,0.9495059533305605,0.03235634413434729,-0.04656651471140608,44.436463402104785,0.05049404666943946
8.11,1.0,0.9498271506254358,0.03189104696869123,-0.04642000371364148,44.4439095083422,0.05017284937456423
8.120000000000001,1.0,0.9501437023452936,0.031427222997728786,-0.046265632037780724,44.45198306337304,0.04985629765470645
8.13,1.0,0.950455623619474,0.030964950591444107,-0.04610353257045905,44.4606754535,0.049544376380526
8.14,1.0,0.9507629303543519,0.03050430679233499,-0.04593383822961485,44.46997803437286,0.04923706964564811
8.15,1.0,0.9510656392200612,0.0300453673151334,-0.04575668193452543,44.479882133307186,0.048934360779938846
8.16,1.0,0.9513637676372182,0.02958820654682492,-0.045572196576227145,44.49037905157944,0.048636232362781806
8.17,1.0,0.9516573337636474,0.029132897546963073,-0.04538051498840026,44.5014600666905,0.04834266623635264
8.18,1.0,0.9519463564811106,0.028679512048273598,-0.045181769918525114,44.5131164346167,0.04805364351888941
8.19,1.0,0.952230855382044,0.02822812045754742,-0.04497609399942346,44.525339392037225,0.047769144617956005
8.2,1.0,0.9525108507563058,0.02777879185681683,-0.044763619721335815,44.53812015852255,0.047489149243694184
8.21,1.0,0.9527863635779359,0.02733159400481012,-0.044544479404117744,44.551449938725526,0.04721363642206411
8.22,1.0,0.9530574154919325,0.026886593338683873,-0.0443188051701599,44.565319924514824,0.04694258450806754
